MOUSE.ENTREZ.ID	MOUSE.GENE.NAME	HUMAN.ENTREZ.ID	HUMAN.GENE.NAME	FILIOU_2010	DAHlHAUS_2011	COCHEN_2013	BIESEMANN_2014	DISTLER_2014	LIU_2014	CHANG_2015	KOHANSAL_NODEHI_2016	GONZALEZ_LOZANO_2016	ALFIERI_2017	HEO_2018	TAOUFIQ_2020
16833	Ldhc	3948	LDHC	0	0	0	0	1	0	0	0	0	0	0	0
11687	Alox15	246	ALOX15	0	0	0	0	1	0	0	0	0	0	0	0
217366	Lrrc45	201255	LRRC45	0	0	0	0	1	1	0	0	0	0	0	0
71710	Lrrcc1	85444	LRRCC1	0	0	0	0	1	0	0	1	0	0	0	0
270672	Map3k15	389840	MAP3K15	0	0	0	0	1	0	0	0	0	0	0	0
26390	Mapkbp1	23005	MAPKBP1	0	0	0	0	1	0	0	0	0	0	0	0
17776	Mast2	23139	MAST2	0	0	0	0	1	0	0	0	0	0	0	0
68279	Mcoln2	255231	MCOLN2	0	0	0	0	1	0	0	0	0	0	0	0
244049	Mctp2	55784	MCTP2	0	0	0	0	1	0	0	0	0	0	0	0
18671	Abcb1a	5243	ABCB1	0	0	0	0	1	0	0	0	0	0	0	1
23939	Mapk7	5598	MAPK7	0	0	0	0	1	0	0	0	0	0	0	0
65964	Zak	51776	ZAK	0	0	0	0	1	0	0	0	0	0	0	0
17540	Mrvi1	10335	MRVI1	0	0	0	0	1	0	0	0	0	0	0	0
68051	Nutf2	10204	NUTF2	0	0	0	0	1	0	0	1	1	0	0	1
17717	mt-Nd2	4536	ND2	0	0	0	0	1	0	0	0	0	1	0	1
104570	Smek2	57223	PPP4R3B	0	0	0	0	1	0	0	0	0	0	0	0
271844	Pla2g4f	255189	PLA2G4F	0	0	0	0	1	0	0	0	0	0	0	0
226356	Cfap221	200373	CFAP221	0	0	0	0	1	0	0	0	0	0	0	0
224824	Pex6	5190	PEX6	0	0	0	0	1	0	0	1	0	0	0	1
320595	Phf8	23133	PHF8	0	0	0	0	1	0	0	0	0	0	0	0
83946	Phip	55023	PHIP	0	0	0	0	1	0	0	0	0	0	0	0
320207	Pik3r5	23533	PIK3R5	0	0	0	0	1	0	0	0	0	0	0	0
84094	Plvap	83483	PLVAP	0	0	0	0	1	0	0	0	0	0	0	0
69675	Pxdn	7837	PXDN	0	0	0	0	1	0	0	0	0	0	0	0
19713	Ret	5979	RET	0	0	0	0	1	0	0	0	0	0	0	0
228482	Arhgap11a	9824	ARHGAP11A	0	0	0	0	1	0	0	0	0	0	0	0
104215	Rhoq	23433	RHOQ	0	0	0	0	1	0	0	0	0	0	0	0
27397	Mrpl17	63875	MRPL17	0	0	0	0	1	0	0	1	0	0	0	1
67681	Mrpl18	29074	MRPL18	0	0	0	0	1	0	0	1	0	0	0	1
66047	Mrpl54	116541	MRPL54	0	0	0	0	1	0	0	1	0	0	0	0
19656	Rbmxl1	494115	RBMXL1	0	0	0	0	1	0	0	1	0	0	0	0
271209	Rp1l1	94137	RP1L1	0	0	0	0	1	0	0	0	0	0	0	0
121022	Mrps6	64968	MRPS6	0	0	0	0	1	0	0	1	0	0	0	1
66292	Mrps21	54460	MRPS21	0	0	0	0	1	0	0	1	0	0	0	1
20482	Skil	6498	SKIL	0	0	0	0	1	0	0	0	0	0	0	0
208169	Slc9c1	285335	SLC9C1	0	0	0	0	1	0	0	0	0	0	0	0
227644	Snapc4	6621	SNAPC4	0	0	0	0	1	0	0	0	0	0	0	0
20678	Sox5	6660	SOX5	0	0	0	0	1	0	0	0	0	0	0	0
219140	Spata13	221178	SPATA13	0	0	0	0	1	0	0	1	0	0	0	0
20843	Stag2	10735	STAG2	0	0	0	0	1	0	0	0	0	0	0	0
20868	Stk10	6793	STK10	0	0	0	0	1	0	0	0	0	0	0	0
269209	Stk36	27148	STK36	0	0	0	0	1	0	0	0	0	0	0	0
21340	Taf1b	9014	TAF1B	0	0	0	0	1	0	0	0	0	0	0	0
22144	Tuba3a	112714	TUBA3E	0	0	0	0	1	0	0	0	0	0	0	0
210544	Tbc1d31	93594	TBC1D31	0	0	0	0	1	0	0	0	0	0	0	0
381605	Tbc1d2	55357	TBC1D2	0	0	0	0	1	0	0	0	0	0	0	0
76916	Timmdc1	51300	TIMMDC1	0	0	0	0	1	0	0	1	0	0	0	1
105734	Tigd5	84948	TIGD5	0	0	0	0	1	0	0	0	0	0	0	0
228012	Tlk1	9874	TLK1	0	0	0	0	1	0	0	0	0	0	0	0
56407	Trpc4ap	26133	TRPC4AP	0	0	0	0	1	0	0	0	0	0	0	0
229644	Trim45	80263	TRIM45	0	0	0	0	1	0	0	0	0	0	0	0
101700	Trim68	55128	TRIM68	0	0	0	0	1	0	0	0	0	0	0	0
74052	Ttc21a	199223	TTC21A	0	0	0	0	1	0	0	0	0	0	0	0
216080	Ube2d1	7321	UBE2D1	0	0	0	0	1	0	0	1	0	0	0	0
195434	Utp14b	9724	UTP14C	0	0	0	0	1	0	0	0	0	0	0	0
14257	Flt4	2324	FLT4	0	0	0	0	1	0	0	0	0	0	0	0
626359	Wdr93	56964	WDR93	0	0	0	0	1	0	0	0	0	0	0	0
56449	Ybx3	8531	YBX3	0	0	0	0	1	0	0	0	0	0	0	0
110521	Hivep1	3096	HIVEP1	0	0	0	0	1	0	0	0	0	0	0	0
230590	Zyg11a	440590	ZYG11A	0	0	0	0	1	0	0	0	0	0	0	0
170749	Mtmr4	9110	MTMR4	0	0	0	0	1	0	0	0	0	0	0	0
70012	Cep85	64793	CEP85	0	0	0	0	1	0	0	0	0	0	0	0
240084	Cchcr1	54535	CCHCR1	0	0	0	0	1	0	0	0	0	0	0	0
67326	1700037H04Rik	54976	C20orf27	0	0	0	0	1	0	0	1	0	0	1	1
71952	2410016O06Rik	79697	C14orf169	0	0	0	0	1	0	0	0	0	0	0	0
18227	Nr4a2	4929	NR4A2	0	0	0	0	1	0	0	0	0	0	0	0
268973	Nlrc4	58484	NLRC4	0	0	0	0	1	0	0	0	0	0	0	0
66897	Naa16	79612	NAA16	0	0	0	0	1	0	0	0	0	0	0	1
71775	1300017J02Rik	NA	NA	0	0	0	0	1	0	0	0	0	0	0	0
140474	Muc4	4585	MUC4	0	0	0	0	1	0	0	0	0	0	0	0
78774	Cfap61	26074	CFAP61	0	0	0	0	1	0	0	0	0	0	0	0
68968	Cdan1	146059	CDAN1	0	0	0	0	1	0	0	0	0	0	0	0
381580	Ccdc27	148870	CCDC27	0	0	0	0	1	0	0	0	0	0	0	0
243510	Ccdc142	84865	CCDC142	0	0	0	0	1	0	0	0	0	0	0	0
70976	Ccdc105	126402	CCDC105	0	0	0	0	1	0	0	0	0	0	0	0
30951	Cbx8	57332	CBX8	0	0	0	0	1	0	0	0	0	0	0	0
78809	4930562C15Rik	342346	C16orf96	0	0	0	0	1	0	0	0	0	0	0	0
211064	Alkbh1	8846	ALKBH1	0	0	0	0	1	0	0	0	0	0	0	0
21823	Th	7054	TH	0	0	0	0	0	0	0	1	0	0	1	1
110257	Hba-a2	3040	HBA2	0	0	0	0	0	0	0	0	0	0	1	1
11423	Ache	43	ACHE	0	0	0	0	0	0	0	1	1	0	1	1
224630	Bnip1	662	BNIP1	0	0	0	0	0	0	0	1	0	0	1	1
12785	Cnbp	7555	CNBP	0	0	0	0	0	0	0	1	0	0	1	1
21371	Tbca	6902	TBCA	0	0	0	0	0	0	0	1	0	0	1	1
74840	Manf	7873	MANF	0	0	0	0	0	0	0	1	0	0	1	1
277414	Trp53i11	9537	TP53I11	0	0	0	0	0	0	0	1	1	0	1	1
26450	Rbbp9	10741	RBBP9	0	0	0	0	0	0	0	1	0	0	1	1
11534	Adk	132	ADK	0	0	0	0	0	0	0	1	1	0	1	1
17708	mt-Co1	4512	MT-CO1	0	0	0	0	0	1	0	1	0	1	1	1
66366	Ergic3	51614	ERGIC3	0	0	0	0	0	0	0	0	0	0	1	0
68477	Rmnd5a	64795	RMND5A	0	0	0	0	0	0	0	0	0	0	1	1
110265	Msra	4482	MSRA	0	0	0	0	0	0	0	1	0	0	1	0
76161	Lamp5	24141	LAMP5	0	0	0	0	0	0	0	1	0	0	1	1
27369	Dguok	1716	DGUOK	0	0	0	0	0	0	0	1	0	0	1	1
74125	Armc8	25852	ARMC8	0	0	0	0	0	0	0	1	0	0	1	1
67306	Zc2hc1a	51101	ZC2HC1A	0	0	0	0	0	0	0	1	1	0	1	1
66155	Ufc1	51506	UFC1	0	0	0	0	0	0	0	1	0	0	1	1
64657	Mrps10	55173	MRPS10	0	0	0	0	0	0	0	1	0	0	1	1
270162	Elmod1	55531	ELMOD1	0	0	0	0	0	0	0	1	0	0	1	1
218544	Sgtb	54557	SGTB	0	0	0	0	0	0	0	1	0	0	1	1
28040	D6Wsu163e	57102	C12orf4	0	0	0	0	0	0	0	1	0	0	1	1
71941	Cars2	79587	CARS2	0	0	0	0	0	0	0	1	0	0	1	1
73694	Ndufaf7	55471	NDUFAF7	0	0	0	0	0	0	0	1	0	0	1	1
105727	Slc38a1	81539	SLC38A1	0	0	0	0	0	0	0	1	0	0	1	1
229517	Slc25a44	9673	SLC25A44	0	0	0	0	0	0	0	1	0	0	1	1
69662	2310061I04Rik	221545	C6orf136	0	0	0	0	0	0	0	1	0	1	1	1
381045	Ccdc58	131076	CCDC58	0	0	0	0	0	0	0	1	0	0	1	1
399548	Scn4b	6330	SCN4B	0	0	0	0	0	0	0	0	0	0	1	0
20503	Slc16a7	9194	SLC16A7	0	0	0	0	0	0	0	1	0	0	1	1
12033	Bcap29	55973	BCAP29	0	0	0	0	0	0	0	1	0	0	1	1
72844	Kctd17	79734	KCTD17	0	0	0	0	0	0	0	1	0	0	1	0
75909	Vmp1	81671	VMP1	0	0	0	0	0	0	0	0	0	0	1	1
27357	Gyg	2992	GYG1	0	0	0	0	0	0	0	0	0	0	1	1
320495	Ipcef1	26034	IPCEF1	0	0	0	0	0	0	0	1	0	0	1	1
68565	Mrps18a	55168	MRPS18A	0	0	0	0	0	0	0	1	0	0	1	0
105000	Dnal1	83544	DNAL1	0	0	0	0	0	0	0	1	0	0	1	1
217149	Cisd3	284106	CISD3	0	0	0	0	0	0	0	1	1	0	1	1
67865	Rgs10	6001	RGS10	0	0	0	0	0	0	0	0	0	0	1	0
104418	Dgkz	8525	DGKZ	0	0	0	0	0	1	0	1	1	0	1	1
66212	Sec6b1	10952	SEC61B	0	0	0	0	0	0	0	1	0	0	1	1
26943	Serinc	10955	SERINC3	0	0	0	0	0	0	0	0	0	0	1	1
321007	Serac1	84947	SERAC1	0	0	0	0	0	0	0	1	0	0	1	1
78232	Trappc6b	122553	TRAPPC6B	0	0	0	0	0	0	0	1	0	0	1	1
433771	Micos10	440574	MICOS10	0	0	0	0	0	0	0	1	0	0	1	1
13162	Slc6a3	6531	SLC6A3	0	0	0	0	0	0	0	1	0	0	1	1
224530	Acat3	39	ACAT2	0	0	0	0	0	0	0	1	0	0	1	0
234733	Ddx19b	11269	DDX19B	0	0	0	0	0	0	0	1	0	0	1	0
234852	Chmp1a	5119	CHMP1A	0	0	0	0	0	0	0	1	0	0	1	1
76467	Msrb2	22921	MSRB2	0	0	0	0	0	0	0	1	0	0	1	1
244141	Nars2	79731	NARS2	0	0	0	0	0	0	0	1	0	0	1	1
11842	Arf3	377	ARF3	0	0	0	0	0	1	0	1	1	0	1	1
230751	Oscp1	127700	OSCP1	0	0	0	0	0	0	0	1	0	0	1	1
11881	Arsb	411	ARSB	0	0	0	0	0	0	0	1	1	0	1	1
75456	Prps1l1	221823	PRPS1L1	0	0	0	0	0	0	0	0	0	0	1	0
235415	Cplx3	594855	CPLX3	0	0	0	0	0	0	0	1	0	0	1	1
66278	Smim20	389203	SMIM20	0	0	0	0	0	0	0	0	0	0	1	0
434008	Tmem178b	100507421	TMEM178B	0	0	0	0	0	0	0	1	0	0	1	0
67713	Dnajc19	131118	DNAJC19	0	0	0	0	0	0	0	1	1	0	1	1
69046	Isca1	81689	ISCA1	0	0	0	0	0	0	0	1	0	0	1	1
260302	Gga3	23163	GGA3	0	0	0	0	0	1	0	1	0	0	1	1
433182	Eno1b	2023	ENO1	0	0	0	0	0	1	0	1	1	0	1	0
66488	Fam136a	84908	FAM136A	0	0	0	0	0	0	0	1	0	0	1	1
67861	Akr1b10	57016	AKR1B10	0	0	0	0	0	0	0	1	0	0	1	1
102635781	Gm38481	NA	NA	0	0	0	0	0	0	0	0	0	0	1	0
11615	Gm4737	NA	NA	0	0	0	0	0	0	0	0	0	0	1	0
666377	Gm8069	NA	NA	0	0	0	0	0	0	0	0	0	0	1	0
105940408	Gm20498	NA	NA	0	0	0	0	0	0	0	0	0	0	1	0
14860	Gsta4	2941	GSTA4	0	0	0	0	0	1	0	1	1	0	1	1
68436	Rpl34	6164	RPL34	0	0	0	0	0	0	0	0	0	0	1	1
56438	Rbx1	9978	RBX1	0	0	0	0	0	0	0	1	0	0	1	1
328099	Prps1l3	NA	NA	0	0	0	0	0	0	0	0	0	0	1	0
12457	Noct	25819	NOCT	0	0	0	0	0	0	0	1	0	0	1	1
213027	Evi5l	115704	EVI5L	0	0	0	0	0	0	0	1	0	0	1	1
546133	Gm5917	NA	NA	0	0	0	0	0	0	0	0	0	0	1	0
100043813	Rps27rt	NA	NA	0	0	0	0	0	0	0	0	0	0	1	1
22186	Uba52	7311	UBA52	0	0	0	0	0	0	0	1	0	0	1	0
22134	Tgoln1	NA	NA	0	0	0	0	0	0	0	0	0	0	1	0
504193	Npcd	NA	NA	0	0	0	0	0	0	0	0	0	0	1	0
14918	Gucy2d	3000	GUCY2D	0	0	0	0	0	0	0	1	0	0	0	0
75744	Svip	258010	SVIP	0	0	0	0	0	0	0	1	0	0	0	1
19376	Rab34	83871	RAB34	0	0	0	0	0	0	0	1	0	0	0	1
19395	Rasgrp2	10235	RASGRP2	0	0	0	0	0	0	0	1	1	1	0	1
19645	Rb1	5925	RB1	0	0	0	0	0	0	0	1	0	0	0	0
73205	C9orf72	203228	C9orf72	0	0	0	0	0	0	0	1	0	0	0	1
20787	Srebf1	6720	SREBF1	0	0	0	0	0	0	0	1	0	0	0	0
52653	Nudcd2	134492	NUDCD2	0	0	0	0	0	0	0	1	0	0	0	1
12176	Bnip3	664	BNIP3	0	0	0	0	0	0	0	1	0	0	0	1
20523	Slc25a14	9016	SLC25A14	0	0	0	0	0	0	0	1	0	0	0	0
67963	Npc2	10577	NPC2	0	0	0	0	0	0	0	1	0	0	0	1
215446	Entpd3	956	ENTPD3	0	0	0	0	0	0	0	1	0	0	0	1
225849	Ppp2r5b	5526	PPP2R5B	0	0	0	0	0	0	0	1	0	0	0	1
18408	Slc25a15	10166	SLC25A15	0	0	0	0	0	0	0	1	0	0	0	1
56031	Ppie	10450	PPIE	0	0	0	0	0	0	0	1	0	0	0	0
76650	Srxn1	140809	SRXN1	0	0	0	0	0	0	0	1	0	0	0	0
67213	Cmtm6	54918	CMTM6	0	0	0	0	0	0	0	1	0	0	0	0
17720	mt-Nd4l	4539	MT-ND4L	0	0	0	0	0	0	0	1	0	0	0	0
12856	Cox17	10063	COX17	0	0	0	0	0	0	0	1	0	0	0	1
12555	Cdh15	1013	CDH15	0	0	0	0	0	0	0	1	0	0	0	0
16554	Kif13b	23303	KIF13B	0	0	0	0	0	0	0	1	0	0	0	0
207781	C2cd2	25966	C2CD2	0	0	0	0	0	0	0	1	0	0	0	0
13478	Dpagt1	1798	DPAGT1	0	0	0	0	0	0	0	1	0	0	0	0
14977	Slc39a7	7922	SLC39A7	0	0	0	0	0	0	0	1	0	0	0	1
56048	Lgals8	3964	LGALS8	0	0	0	0	0	0	0	1	0	0	0	0
12521	Cd82	3732	CD82	0	0	0	0	0	0	0	1	0	0	0	1
100972	Rab28	9364	RAB28	0	0	0	0	0	0	0	1	0	0	0	0
56795	Arl10	285598	ARL10	0	0	0	0	0	0	0	1	0	0	0	0
14623	Gjb6	10804	GJB6	0	0	0	0	0	0	0	1	0	0	0	1
14731	Gpaa1	8733	GPAA1	0	0	0	0	0	0	0	1	0	0	0	0
67283	Slc25a19	60386	SLC25A19	0	0	0	0	0	0	0	1	0	0	0	1
246738	Dnajc28	54943	DNAJC28	0	0	0	0	0	0	0	1	0	0	0	0
30937	Lmcd1	29995	LMCD1	0	0	0	0	0	0	0	1	0	0	0	1
74229	Paqr8	85315	PAQR8	0	0	0	0	0	0	0	1	0	0	0	0
22209	Ube2a	7319	UBE2A	0	0	0	0	0	0	0	1	0	0	0	0
69456	Commd10	51397	COMMD10	0	0	0	0	0	0	0	1	0	0	0	0
76561	Snx7	51375	SNX7	0	0	0	0	0	0	0	1	0	0	0	1
80280	Cdk5rap3	80279	CDK5RAP3	0	0	0	0	0	0	0	1	0	0	0	0
103172	Chchd10	400916	CHCHD10	0	0	0	0	0	0	0	1	0	0	0	0
19277	Ptpro	5800	PTPRO	0	0	0	0	0	0	0	1	0	0	0	0
74080	Nmnat3	349565	NMNAT3	0	0	0	0	0	0	0	1	0	0	0	0
22276	Uros	7390	UROS	0	0	0	0	0	0	0	1	0	0	0	1
20597	Smpd1	6609	SMPD1	0	0	0	0	0	0	0	1	0	0	0	1
67117	Dynlt3	6990	DYNLT3	0	0	0	0	0	0	0	1	0	0	0	1
94065	Mrpl34	64981	MRPL34	0	0	0	0	0	0	0	1	0	0	0	0
218490	Btf3	689	BTF3	0	0	0	0	0	0	0	1	0	0	0	0
76205	Stard3nl	83930	STARD3NL	0	0	0	0	0	0	0	1	0	0	0	0
14272	Fnta	2339	FNTA	0	0	0	0	0	0	0	1	0	0	0	0
24064	Spry2	10253	SPRY2	0	0	0	0	0	0	0	1	0	0	0	1
74100	Arpp21	10777	ARPP21	0	0	0	0	0	0	0	1	0	0	0	1
70314	Rabep2	79874	RABEP2	0	0	0	0	0	0	0	1	0	0	0	0
56214	Scamp4	113178	SCAMP4	0	0	0	0	0	0	0	1	0	0	0	1
56018	Stard10	10809	STARD10	0	0	0	0	0	0	0	1	0	0	0	1
66226	Trappc2	6399	TRAPPC2	0	0	0	0	0	0	0	1	0	0	0	1
19259	Ptpn5	84867	PTPN5	0	0	0	0	0	0	0	1	1	0	0	1
17826	Fam89b	23625	FAM89B	0	0	0	0	0	0	0	1	0	0	0	0
228994	Ythdf1	54915	YTHDF1	0	0	0	0	0	0	0	1	0	0	0	0
107568	Wwp1	11059	WWP1	0	0	0	0	0	0	0	1	0	0	0	1
100340	Smpdl3b	27293	SMPDL3B	0	0	0	0	0	0	0	1	0	0	0	1
22247	Umps	7372	UMPS	0	0	0	0	0	0	0	1	0	0	0	1
66248	Alg5	29880	ALG5	0	0	0	0	0	0	0	1	0	0	0	1
18632	Pex11b	8799	PEX11B	0	0	0	0	0	0	0	1	0	0	0	1
66826	Taz	6901	TAZ	0	0	0	0	0	0	0	1	0	0	0	0
12177	Bnip3l	665	BNIP3L	0	0	0	0	0	0	0	1	0	0	0	1
56464	Ctsf	8722	CTSF	0	0	0	0	0	0	0	1	0	0	0	0
70294	Rnf126	55658	RNF126	0	0	0	0	0	0	0	1	0	0	0	1
66257	Nicn1	84276	NICN1	0	0	0	0	0	0	0	1	0	0	0	0
11652	Akt2	208	AKT2	0	0	0	0	0	0	0	1	0	0	0	1
52840	Dbndd2	55861	DBNDD2	0	0	0	0	0	0	0	1	0	0	0	1
11883	Arsa	410	ARSA	0	0	0	0	0	0	0	1	0	0	0	1
66840	Wdr45b	56270	WDR45B	0	0	0	0	0	0	0	1	0	0	0	1
69168	Bola1	51027	BOLA1	0	0	0	0	0	0	0	1	0	0	0	1
12050	Bcl2l2	599	BCL2L2	0	0	0	0	0	0	0	1	0	0	0	1
12576	Cdkn1b	1027	CDKN1B	0	0	0	0	0	0	0	1	0	0	0	0
330050	Fam185a	222234	FAM185A	0	0	0	0	0	0	0	1	0	0	0	1
71472	Usp19	10869	USP19	0	0	0	0	0	0	0	1	0	0	0	0
319168	Hist1h2ah	85235	HIST1H2AH	0	0	0	0	0	0	0	1	0	0	0	0
72562	Pcbd2	84105	PCBD2	0	0	0	0	0	0	0	1	0	0	0	1
260423	Hist1h3f	8968	HIST1H3F	0	0	0	0	0	0	0	1	0	0	0	0
66390	Prelid3b	51012	PRELID3B	0	0	0	0	0	0	0	1	0	0	0	1
382522	Hist3h2bb-ps	128312	HIST3H2BB	0	0	0	0	0	0	0	1	0	0	0	0
56695	Pnkd	25953	PNKD	0	0	0	0	0	0	0	1	0	0	0	1
72117	Naa50	80218	NAA50	0	0	0	0	0	0	0	1	0	0	0	1
67053	Rpp14	11102	RPP14	0	0	0	0	0	0	0	1	0	0	0	0
100039795	Ildr2	387597	ILDR2	0	0	0	0	0	0	0	1	1	1	0	1
100503572	Bbip1	92482	BBIP1	0	0	0	0	0	0	0	1	0	0	0	0
67062	Slc25a53	401612	SLC25A53	0	0	0	0	0	0	0	1	0	0	0	0
73103	3110009E18Rik	130355	C2orf76	0	0	0	0	0	0	0	1	0	0	0	0
237353	Sh3rf3	344558	SH3RF3	0	0	0	0	0	0	0	1	0	0	0	0
77733	Rnf170	81790	RNF170	0	0	0	0	0	0	0	1	0	0	0	0
209550	Rad51ap2	729475	RAD51AP2	0	0	0	0	0	0	0	1	0	0	0	0
317652	Klk15	55554	KLK15	0	0	0	0	0	0	0	1	0	0	0	0
66167	Tma7	51372	TMA7	0	0	0	0	0	0	0	1	0	0	0	0
380654	Cfap54	144535	CFAP54	0	0	0	0	0	0	0	1	0	0	0	0
22214	Ube2h	7328	UBE2H	0	0	0	0	0	0	0	1	0	0	0	0
93757	Immp2l	83943	IMMP2L	0	0	0	0	0	0	0	1	0	0	0	0
384281	Gatc	283459	GATC	0	0	0	0	0	0	0	1	0	0	0	1
81003	Trim23	373	TRIM23	0	0	0	0	0	0	0	1	0	0	0	0
67075	Magt1	84061	MAGT1	0	0	0	0	0	0	0	1	0	0	0	0
14107	Fat1	2195	FAT1	0	0	0	0	0	0	0	1	0	0	0	1
50780	Rgs3	5998	RGS3	0	0	0	0	0	0	0	1	0	0	0	0
19301	Pxmp2	5827	PXMP2	0	0	0	0	0	0	0	1	0	0	0	0
233552	Gdpd5	81544	GDPD5	0	0	0	0	0	0	0	1	0	0	0	0
241201	Cdh7	1005	CDH7	0	0	0	0	0	0	0	1	0	0	0	1
20970	Sdc3	9672	SDC3	0	0	0	0	0	0	0	1	1	0	0	0
75869	Arl5b	221079	ARL5B	0	0	0	0	0	0	0	1	0	0	0	0
13640	Efna5	1946	EFNA5	0	0	0	0	0	0	0	1	0	0	0	0
21422	Tfcp2	7024	TFCP2	0	0	0	0	0	0	0	1	0	0	0	0
66291	Smim8	57150	SMIM8	0	0	0	0	0	0	0	1	0	0	0	1
56327	Arl2	402	ARL2	0	0	0	0	0	0	0	1	0	0	0	0
79196	Osbpl5	114879	OSBPL5	0	0	0	0	0	0	0	1	0	0	0	0
233913	BC017158	64755	C16orf58	0	0	0	0	0	0	0	1	0	0	0	1
74616	Scrn3	79634	SCRN3	0	0	0	0	0	0	0	1	0	0	0	0
12850	Coq7	10229	COQ7	0	0	0	0	0	0	0	1	0	0	0	1
66286	Sec11c	90701	SEC11C	0	0	0	0	0	0	0	1	0	0	0	0
56629	Dnase2b	58511	DNASE2B	0	0	0	0	0	0	0	1	0	0	0	0
57342	Parva	55742	PARVA	0	0	0	0	0	0	0	1	0	0	0	0
77422	C330018D20Rik	401207	C5orf63	0	0	0	0	0	0	0	1	0	0	0	0
94062	Mrpl3	11222	MRPL3	0	0	0	0	0	0	0	1	0	0	0	1
14148	Fdx1	2230	FDX1	0	0	0	0	0	0	0	1	0	0	0	1
63993	Slc5a7	60482	SLC5A7	0	0	0	0	0	0	0	1	0	0	0	1
73467	1700066M21Rik	205327	C2orf69	0	0	0	0	0	0	0	1	0	0	0	0
72141	Adpgk	83440	ADPGK	0	0	0	0	0	0	0	1	0	0	0	1
237928	Phospho1	162466	PHOSPHO1	0	0	0	0	0	0	0	1	0	0	0	0
110312	Pmch	5367	PMCH	0	0	0	0	0	0	0	1	0	0	0	1
69499	Tsr2	90121	TSR2	0	0	0	0	0	0	0	1	0	0	0	1
75991	Slain2	57606	SLAIN2	0	0	0	0	0	0	0	1	0	0	0	0
71883	Coq2	27235	COQ2	0	0	0	0	0	0	0	1	0	0	0	1
245841	Polr2h	5437	POLR2H	0	0	0	0	0	0	0	1	0	0	0	0
66559	Metap1d	254042	METAP1D	0	0	0	0	0	0	0	1	0	0	0	1
15557	Htr1f	3355	HTR1F	0	0	0	0	0	0	0	1	0	0	0	0
56471	Stmn4	81551	STMN4	0	0	0	0	0	0	0	1	0	0	0	0
83770	Tas1r2	80834	TAS1R2	0	0	0	0	0	0	0	1	0	0	0	0
67819	Derl1	79139	DERL1	0	0	0	0	0	0	0	1	0	0	0	0
66170	Chchd5	84269	CHCHD5	0	0	0	0	0	0	0	1	0	0	0	0
66241	Tmem9	252839	TMEM9	0	0	0	0	0	0	0	1	0	0	0	0
218460	Wdr41	55255	WDR41	0	0	0	0	0	0	0	1	0	0	0	1
171225	Vmn1r226	NA	NA	0	0	0	0	0	0	0	1	0	0	0	0
74246	Gale	2582	GALE	0	0	0	0	0	0	0	1	0	0	0	0
14707	Gng5	2787	GNG5	0	0	0	0	0	0	0	1	1	0	0	0
384783	Irs2	8660	IRS2	0	0	0	0	0	0	0	1	0	0	0	0
234069	Pcid2	55795	PCID2	0	0	0	0	0	0	0	1	0	0	0	0
100503609	Lnp1	348801	LNP1	0	0	0	0	0	0	0	1	0	0	0	0
17164	Mapkapk2	9261	MAPKAPK2	0	0	0	0	0	0	0	1	0	0	0	0
268882	Fbxo45	200933	FBXO45	0	0	0	0	0	0	0	1	0	0	0	0
268709	Fam107a	11170	FAM107A	0	0	0	0	0	0	0	1	0	0	0	1
17105	Lyz2	4069	LYZ	0	0	0	0	0	0	0	1	0	0	0	0
353190	Edc3	80153	EDC3	0	0	0	0	0	0	0	1	0	0	0	0
18610	Pdyn	5173	PDYN	0	0	0	0	0	0	0	1	0	0	0	0
13367	Diaph1	1729	DIAPH1	0	0	0	0	0	1	0	1	0	0	0	1
234365	Yjefn3	374887	YJEFN3	0	0	0	0	0	0	0	1	0	0	0	1
329942	Csmd2	114784	CSMD2	0	0	0	0	0	0	0	1	0	0	0	1
243274	Tmem132d	121256	TMEM132D	0	0	0	0	0	0	0	1	0	0	0	0
231670	Fbxo21	23014	FBXO21	0	0	0	0	0	0	0	1	0	0	0	0
233280	Nipa1	123606	NIPA1	0	0	0	0	0	0	0	1	0	0	0	0
73368	Col20a1	57642	COL20A1	0	0	0	0	0	0	0	1	0	0	0	0
227210	Ccnyl1	151195	CCNYL1	0	0	0	0	0	0	0	1	0	0	0	1
240427	Setbp1	26040	SETBP1	0	0	0	0	0	0	0	1	0	0	0	0
12570	Cdk5r2	8941	CDK5R2	0	0	0	0	0	0	0	1	0	0	0	1
105522	Ankrd28	23243	ANKRD28	0	0	0	0	0	0	0	1	0	0	0	1
381694	B3glct	145173	B3GLCT	0	0	0	0	0	0	0	1	0	0	0	0
320265	Tafa1	407738	TAFA1	0	0	0	0	0	0	0	1	0	0	0	0
16798	Lats1	9113	LATS1	0	0	0	0	0	0	0	1	0	0	0	0
229011	Samd10	140700	SAMD10	0	0	0	0	0	0	0	1	0	0	0	0
50755	Fbh1	84893	FBH1	0	0	0	0	0	0	0	1	0	0	0	0
76273	Ndifip2	54602	NDIFIP2	0	0	0	0	0	0	0	1	0	0	0	0
67622	Mxra7	439921	MXRA7	0	0	0	0	0	0	0	1	0	0	0	1
207474	Kctd12b	NA	NA	0	0	0	0	0	0	0	1	0	0	0	0
244682	Cntn5	53942	CNTN5	0	0	0	0	0	0	0	1	0	0	0	1
546648	Klhdc7b	113730	KLHDC7B	0	0	0	0	0	0	0	1	0	0	0	0
